id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
125190681,2022-07-01 12:17:07,2022-07-01,2022-07-01 19:17:07 UTC,Pacific Time (US & Canada),818374,mikethebirder,Mike Nelson,2022-07-07 17:28:52 UTC,2022-07-07 17:29:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/125190681,https://inaturalist-open-data.s3.amazonaws.com/photos/212282374/medium.jpeg,,"",,0,0,false,2,"Loma Mar, CA 94021, USA",37.2734108,-122.2868169997,,,,,,,,false,gps,gps,Western Treehole Mosquito,Aedes sierrensis,Western Treehole Mosquito,Insecta,1112128
125237858,2022-07-07 09:22:00,2022-07-07,2022-07-07 16:22:00 UTC,Pacific Time (US & Canada),4621824,chaparralbees,Chaparral Bees,2022-07-07 23:58:11 UTC,2022-07-09 22:50:20 UTC,research,,https://www.inaturalist.org/observations/125237858,https://static.inaturalist.org/photos/212367305/medium.jpeg,,"",,2,0,false,2,Glendora,34.1362719733,-117.8653390333,8122,,,,8122,,,false,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
125327892,2022/07/03 5:20 PM,2022-07-03,2022-07-04 00:20:00 UTC,Pacific Time (US & Canada),18846,ouzel,Michael Warner,2022-07-08 17:16:55 UTC,2022-07-09 22:57:41 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/125327892,https://inaturalist-open-data.s3.amazonaws.com/photos/212524365/medium.jpeg,,"","",0,0,false,,"Sierra County, CA, USA",39.6304560863,-120.5199345539,251,,,,251,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
125333116,2022-07-07 14:49:48,2022-07-07,2022-07-07 21:49:48 UTC,Pacific Time (US & Canada),4935586,jesus-garcia,Jesus Garcia,2022-07-08 17:52:23 UTC,2022-07-08 22:14:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/125333116,https://inaturalist-open-data.s3.amazonaws.com/photos/212534693/medium.jpeg,,"",,1,0,false,2,"Chula Vista, CA 91910, USA",32.6401374436,-117.110379003,64,,,,64,,,false,gps,gps,Black Saltmarsh Mosquito,Aedes taeniorhynchus,Black Saltmarsh Mosquito,Insecta,1112134
125336140,2022-07-03 11:51:45,2022-07-03,2022-07-03 18:51:45 UTC,Pacific Time (US & Canada),1784622,lbyrley,Jack Byrley,2022-07-08 18:13:16 UTC,2022-07-08 18:13:21 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/125336140,https://inaturalist-open-data.s3.amazonaws.com/photos/212539947/medium.jpeg,,"",,0,0,false,2,Cedar Grove,36.790832235,-118.6694441736,1737,,,,1737,,,false,gps,gps,Western Treehole Mosquito,Aedes sierrensis,Western Treehole Mosquito,Insecta,1112128
125337840,2022-07-05 11:49:21,2022-07-05,2022-07-05 18:49:21 UTC,Pacific Time (US & Canada),1784622,lbyrley,Jack Byrley,2022-07-08 18:24:37 UTC,2022-07-08 18:24:42 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/125337840,https://inaturalist-open-data.s3.amazonaws.com/photos/212542711/medium.jpeg,,"",,0,0,false,2,"Fresno County, CA, USA",36.7658908889,-118.5317741111,,,,,,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
125339884,2022-07-05 18:08:47,2022-07-05,2022-07-06 01:08:47 UTC,Pacific Time (US & Canada),1784622,lbyrley,Jack Byrley,2022-07-08 18:38:55 UTC,2022-07-08 18:39:04 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/125339884,https://inaturalist-open-data.s3.amazonaws.com/photos/212546296/medium.jpeg,,"",,0,0,false,2,"Tulare County, CA, USA",36.7293878611,-118.5177183056,,,,,,,,false,gps,gps,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
125345164,2022/07/01 9:27 PM,2022-07-01,2022-07-02 04:27:00 UTC,Pacific Time (US & Canada),24754,dgreenberger,David Greenberger,2022-07-08 19:20:58 UTC,2022-07-09 22:40:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/125345164,https://inaturalist-open-data.s3.amazonaws.com/photos/212552837/medium.jpg,,"",,1,0,false,,"El Dorado County, CA, USA",38.6966630228,-120.1220951977,2,,,,2,,,false,,,Culiseta,Culiseta,,Insecta,155392
125357424,2022/06/26 8:00 AM,2022-06-26,2022-06-26 15:00:00 UTC,Pacific Time (US & Canada),2527,garth_harwood,Garth Harwood,2022-07-08 20:56:00 UTC,2024-02-16 00:22:06 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/125357424,https://inaturalist-open-data.s3.amazonaws.com/photos/212577233/medium.jpeg,,Sierra Buttes,"",0,0,false,,"Sierra County, CA, USA",39.6573981046,-120.6016888885,31,,,,31,,,false,,,Aedes,Aedes,,Insecta,62989
125373424,2022-07-08 16:09:36,2022-07-08,2022-07-08 23:09:36 UTC,Pacific Time (US & Canada),5643206,leytonjfreid,Leyton Reid,2022-07-08 23:10:34 UTC,2024-04-14 17:58:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/125373424,https://inaturalist-open-data.s3.amazonaws.com/photos/212607885/medium.jpeg,,"",,0,0,false,2,"El Macero, CA 95618, USA",38.5562409722,-121.6642369722,,,,,,,,false,gps,gps,Common house mosquito,Culex pipiens,Common house mosquito,Insecta,130032
125373763,2022-07-08 16:13:26,2022-07-08,2022-07-08 23:13:26 UTC,Pacific Time (US & Canada),5643206,leytonjfreid,Leyton Reid,2022-07-08 23:14:26 UTC,2024-04-14 17:58:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/125373763,https://inaturalist-open-data.s3.amazonaws.com/photos/212608871/medium.jpeg,,"",,1,0,false,2,"El Macero, CA 95618, USA",38.556282,-121.6642729722,,,,,,,,false,gps,gps,Western Encephalitis Mosquito,Culex tarsalis,Western Encephalitis Mosquito,Insecta,259078
125468295,2022/07/08 10:06 PM,2022-07-08,2022-07-09 05:06:00 UTC,Pacific Time (US & Canada),2823000,gene70,Gene H,2022-07-09 16:31:54 UTC,2022-07-19 16:39:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/125468295,https://inaturalist-open-data.s3.amazonaws.com/photos/212955218/medium.jpeg,,"","Culex ?
Came to backyard blacklight; Fresno, CA. It moved during this stacking photo so proboscis is shown twice. As I tried to retake photo -it flew off. Posting this subpar photo for backyard biodiversity tally. ",1,0,false,,"Fresno County, US-CA, US",36.6047490526,-119.8923885951,1,,,,28505,obscured,,true,,,Western Encephalitis Mosquito,Culex tarsalis,Western Encephalitis Mosquito,Insecta,259078
125547594,2022-07-09 19:04:48-07:00,2022-07-09,2022-07-10 02:04:48 UTC,Pacific Time (US & Canada),4285753,dreaminginblue,Amanda Bueno-Kling,2022-07-10 02:06:20 UTC,2022-07-10 02:07:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/125547594,https://inaturalist-open-data.s3.amazonaws.com/photos/212917557/medium.jpg,,"","",0,0,false,3,"Cleveland National Forest, Julian, CA, US",33.039199153,-116.6400835243,24,,,,24,,,false,,,"",Culicinae,Culicine Mosquitoes,Insecta,357355
125562145,2022/07/09 6:40 AM,2022-07-09,2022-07-09 13:40:00 UTC,Pacific Time (US & Canada),279411,komalt1,,2022-07-10 04:57:29 UTC,2022-10-27 15:12:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/125562145,https://inaturalist-open-data.s3.amazonaws.com/photos/212945258/medium.jpg,,"",,2,0,false,,"Corona, CA, USA",33.898425,-117.5072083333,,,,,,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
125729733,Sun Jul 10 2022 20:13:51 GMT -0700 (PDT),2022-07-10,2022-07-11 03:13:51 UTC,Pacific Time (US & Canada),3326285,mgadda,,2022-07-11 03:14:08 UTC,2022-10-27 15:11:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/125729733,https://inaturalist-open-data.s3.amazonaws.com/photos/213965244/medium.jpeg,,"",,2,0,false,333,"California, US",37.9774292741,-122.5558688401,17,,,,28329,obscured,,true,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
125848195,2022-07-03 11:04:26,2022-07-03,2022-07-03 18:04:26 UTC,Pacific Time (US & Canada),5280683,freemont7,,2022-07-11 22:30:17 UTC,2022-07-12 16:15:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/125848195,https://inaturalist-open-data.s3.amazonaws.com/photos/213463607/medium.jpeg,,"",,1,0,false,2,"Shaver Lake, CA 93664, USA",37.1543388889,-118.5767388889,,,,,,,,false,gps,gps,Aedes,Aedes,,Insecta,62989
125858676,2022-07-09 14:45:38-07:00,2022-07-09,2022-07-09 21:45:38 UTC,Pacific Time (US & Canada),47721,lisalundgren9,Lisa Lundgren,2022-07-12 00:05:49 UTC,2022-09-28 21:14:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/125858676,https://inaturalist-open-data.s3.amazonaws.com/photos/213482709/medium.jpg,,"","",2,0,false,3,"Desolation Wilderness, Georgetown, CA, US",38.858905,-120.0923695,4,,,,4,,,false,,,Aedini,Aedini,,Insecta,505234
125985280,2022-07-12 08:17:56,2022-07-12,2022-07-12 15:17:56 UTC,Pacific Time (US & Canada),1590095,cwestlye,Chris Westlye,2022-07-12 21:19:15 UTC,2022-07-24 18:52:17 UTC,needs_id,,https://www.inaturalist.org/observations/125985280,https://static.inaturalist.org/photos/213710860/medium.jpeg,,"",Mosquito egg rafts.,1,0,false,2,"Sports Complex, Redding, CA 96003, USA",40.5659838997,-122.2996940997,,,,,,,,false,gps,gps,Culex,Culex,,Insecta,130033
126009406,2021-11-20 09:28:00,2021-11-20,2021-11-20 17:28:00 UTC,Pacific Time (US & Canada),306396,biophilic1,"",2022-07-13 01:10:32 UTC,2022-07-27 04:33:09 UTC,needs_id,,https://www.inaturalist.org/observations/126009406,https://static.inaturalist.org/photos/213755680/medium.jpeg,,"",Would be cool to log a new species if anyone could help ,0,0,false,2,Redondo Beach,33.8491728065,-118.3884080127,6054,,,,6054,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
126156207,2022-07-02 08:57:56-07:00,2022-07-02,2022-07-02 15:57:56 UTC,Pacific Time (US & Canada),3244377,betweenthelyons,Dean Lyons,2022-07-14 03:01:23 UTC,2022-07-14 03:02:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/126156207,https://inaturalist-open-data.s3.amazonaws.com/photos/214022526/medium.jpg,,"","",0,0,false,3,"Sierra National Forest, Fresno County, US-CA, US",37.2447666667,-118.8152866667,18,,,,18,,,false,,,"",Culicinae,Culicine Mosquitoes,Insecta,357355
126307487,2022-07-14 22:44:33-07:00,2022-07-14,2022-07-15 05:44:33 UTC,Pacific Time (US & Canada),5340573,bmatsushita,Bryce Matsushita,2022-07-15 05:46:28 UTC,2022-09-16 15:59:32 UTC,needs_id,,https://www.inaturalist.org/observations/126307487,https://static.inaturalist.org/photos/214299466/medium.jpg,,"","",1,0,false,3,"Elsmore Dr, Rosemead, CA, US",34.047874425,-118.0876820986,120,,,,120,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
126360582,2022-07-15 09:41:42,2022-07-15,2022-07-15 16:41:42 UTC,Pacific Time (US & Canada),83410,th92105,Thomas Herman,2022-07-15 16:45:12 UTC,2022-07-15 16:45:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/126360582,https://inaturalist-open-data.s3.amazonaws.com/photos/214390027/medium.jpeg,,"",,0,0,false,2,"Azalea - Hollywood Park, San Diego, CA 92105, USA",32.7359166667,-117.1061416667,,,,,,,,false,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
126415361,2022/07/15 9:13 AM,2022-07-15,2022-07-15 16:13:00 UTC,Pacific Time (US & Canada),73705,jannvendetti,Jann Vendetti,2022-07-16 00:23:28 UTC,2022-07-17 14:33:57 UTC,research,CC0,https://www.inaturalist.org/observations/126415361,https://inaturalist-open-data.s3.amazonaws.com/photos/214489198/medium.jpg,,"","",1,0,false,,"South Los Angeles, Los Angeles, CA, USA",34.0175347319,-118.2885189087,15,,,,15,,,false,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
126440486,2022-07-07 19:54:02-07:00,2022-07-07,2022-07-08 02:54:02 UTC,Pacific Time (US & Canada),3205476,bret_laurendine,,2022-07-16 05:44:52 UTC,2022-07-16 05:44:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/126440486,https://inaturalist-open-data.s3.amazonaws.com/photos/214537384/medium.jpg,,"","",0,0,false,3,"Purdy Ct, Bakersfield, CA, US",35.3594667209,-119.0839117946,340,,,,340,,,false,,,"",Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
126518083,2022-07-14 07:54:58-07:00,2022-07-14,2022-07-14 14:54:58 UTC,Pacific Time (US & Canada),924523,jordyboy,Jordan Rhodes,2022-07-16 18:32:53 UTC,2022-07-24 15:59:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/126518083,https://inaturalist-open-data.s3.amazonaws.com/photos/214674273/medium.jpg,,"","",3,0,false,3,"Stoneview Nature Center, Culver City, CA, US",34.01479445,-118.37607,35,,,,35,,,false,,,Striped Mosquito,Aedes notoscriptus,Striped Mosquito,Insecta,407524
126523197,2022-07-16 12:02:09-07:00,2022-07-16,2022-07-16 19:02:09 UTC,Pacific Time (US & Canada),2726846,lilithohlson,"",2022-07-16 19:03:00 UTC,2022-11-29 07:22:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/126523197,https://inaturalist-open-data.s3.amazonaws.com/photos/214682724/medium.jpg,,"","",1,0,false,3,"Washburn Ave, Santa Cruz, CA, US",36.983442481,-122.0191747523,63,,,,63,,,false,,,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
126562076,2022-07-16 15:52:06-07:00,2022-07-16,2022-07-16 22:52:06 UTC,Pacific Time (US & Canada),314738,vireosylva,Jasper Barnes,2022-07-16 23:28:25 UTC,2024-01-05 03:54:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/126562076,https://inaturalist-open-data.s3.amazonaws.com/photos/214753401/medium.jpg,,"","",1,0,false,3,"McGregor Dr, Capitola, CA, US",36.9827283333,-121.9370283333,31,,,,31,,,false,,,Culex,Culex,,Insecta,130033
126587521,2022/07/05 3:28 PM,2022-07-05,2022-07-05 22:28:00 UTC,Pacific Time (US & Canada),17695,graysquirrel,Krissa Klein,2022-07-17 03:19:52 UTC,2024-04-14 17:01:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/126587521,https://inaturalist-open-data.s3.amazonaws.com/photos/214801340/medium.jpeg,,"","",0,0,false,,"Marin County, CA, USA",37.9338783333,-122.695355,,,,,,,,false,,"",Aedes dorsalis,Aedes dorsalis,Summer Salt Marsh Mosquito,Insecta,155381
126732459,2022-07-17 15:50:57,2022-07-17,2022-07-17 22:50:57 UTC,Pacific Time (US & Canada),3057,vermfly,Clifford Hawley,2022-07-17 23:24:07 UTC,2022-07-17 23:24:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/126732459,https://inaturalist-open-data.s3.amazonaws.com/photos/215062536/medium.jpeg,,"",,0,0,false,2,"Rosemont Square, Rosemont, CA 95826, USA",38.55327457,-121.35054393,10,,,,10,,,false,,,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
126968388,2022/07/17 4:57 PM,2022-07-17,2022-07-17 23:57:00 UTC,Pacific Time (US & Canada),377,mhedin,Marshal Hedin,2022-07-19 15:48:21 UTC,2022-07-19 19:23:37 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/126968388,https://inaturalist-open-data.s3.amazonaws.com/photos/215494826/medium.jpg,,"",inside stream culvert,2,0,false,,"San Diego County, CA, USA",33.3411383333,-116.90287,,,,,,,,false,,,Cold Weather Mosquito,Culiseta incidens,Cold Weather Mosquito,Insecta,259109
127031441,Tue Jul 19 2022 17:41:51 GMT-0700 (PDT),2022-07-19,2022-07-20 00:41:51 UTC,Pacific Time (US & Canada),4648056,daniela829,Daniela Gerson,2022-07-20 00:42:34 UTC,2022-09-03 00:41:34 UTC,needs_id,,https://www.inaturalist.org/observations/127031441,https://static.inaturalist.org/photos/215611637/medium.jpg,,"","",3,0,false,3,"Lemoyne St, Los Angeles, CA, US",34.0860278579,-118.2548420505,16,,,,16,,,false,,,Aedes,Aedes,,Insecta,62989
127171167,2022-07-20 12:25:42,2022-07-20,2022-07-20 19:25:42 UTC,Pacific Time (US & Canada),5889294,galacticmaneuver,,2022-07-21 01:43:33 UTC,2022-07-21 01:43:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127171167,https://inaturalist-open-data.s3.amazonaws.com/photos/215868133/medium.jpeg,,"",,0,0,false,2,"Glen Park, San Francisco, CA 94131, USA",37.7383321841,-122.4410062283,95,,,,95,,,false,gps,gps,Culiseta,Culiseta,,Insecta,155392
127181215,2022-07-20 12:25:18-07:00,2022-07-20,2022-07-20 19:25:18 UTC,Pacific Time (US & Canada),5552786,kegelkater,,2022-07-21 03:38:15 UTC,2022-07-26 05:24:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127181215,https://inaturalist-open-data.s3.amazonaws.com/photos/215888231/medium.jpg,,"","California / San Francisco County / San Francisco
Glen Canyon Park
20 July 2022
K. Richards
Order Diptera",1,0,false,3,"Glen Canyon Park, San Francisco, CA, US",37.7406533333,-122.441855,5,,,,5,,,false,,,Cold Weather Mosquito,Culiseta incidens,Cold Weather Mosquito,Insecta,259109
127235212,2022-07-21 08:36:37-07:00,2022-07-21,2022-07-21 15:36:37 UTC,Pacific Time (US & Canada),1034189,caryna2,Caryna Childs,2022-07-21 15:37:06 UTC,2022-07-24 06:10:00 UTC,needs_id,,https://www.inaturalist.org/observations/127235212,https://static.inaturalist.org/photos/215983966/medium.jpg,,"","",1,0,false,3,"Panama Ln, Bakersfield, CA, US",35.2967626741,-119.0226105509,9,,,,9,,,false,,,Mosquitos,Culicidae,Mosquitoes,Insecta,52134
127249871,2022-07-21 09:34:24-07:00,2022-07-21,2022-07-21 16:34:24 UTC,Pacific Time (US & Canada),1467957,trailblazr,S.S.,2022-07-21 17:32:19 UTC,2022-07-21 17:32:35 UTC,needs_id,,https://www.inaturalist.org/observations/127249871,https://static.inaturalist.org/photos/216009734/medium.jpg,,"","",0,0,false,3,"Longfellow Pl, Stevenson Ranch, CA, US",34.3857789134,-118.5828587806,150,,,,150,,,false,,,"",Culex,,Insecta,130033
127322439,2022/07/18 8:35 AM,2022-07-18,2022-07-18 15:35:00 UTC,Pacific Time (US & Canada),279411,komalt1,,2022-07-22 05:32:08 UTC,2022-07-22 16:34:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127322439,https://inaturalist-open-data.s3.amazonaws.com/photos/216147353/medium.jpg,,"",,0,0,false,,"Corona, CA, USA",33.8985944444,-117.5071638889,,,,,,,,false,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
127394703,2022-07-22 11:35:23-07:00,2022-07-22,2022-07-22 18:35:23 UTC,Pacific Time (US & Canada),472055,hboyce,"",2022-07-22 18:36:46 UTC,2022-07-22 18:36:53 UTC,needs_id,,https://www.inaturalist.org/observations/127394703,https://static.inaturalist.org/photos/216275061/medium.jpg,,"","",0,0,false,3,"Santee St, Los Angeles, CA, US",34.0420138333,-118.2510383333,35,,,,35,,,false,,,"",Culex,,Insecta,130033
127611827,2022-07-22 09:41:00,2022-07-22,2022-07-22 16:41:00 UTC,Pacific Time (US & Canada),2823000,gene70,Gene H,2022-07-24 02:24:18 UTC,2022-07-24 02:25:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127611827,https://inaturalist-open-data.s3.amazonaws.com/photos/216665716/medium.jpeg,,"","Host: me!
Observed feeding on me as I was looking through the insects of my sweep net. Luckily this was the last bothersome bite of the day. Thanks DEET",0,0,false,2,"Shaver Lake, CA 93634, USA",37.2929444,-119.0996382,,,,,,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
127737218,Sat Jul 23 2022 19:09:30 GMT-0700 (PDT),2022-07-23,2022-07-24 02:09:30 UTC,Pacific Time (US & Canada),3093646,reptipods,Kuoni W,2022-07-24 20:24:11 UTC,2022-07-24 20:24:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127737218,https://inaturalist-open-data.s3.amazonaws.com/photos/216891047/medium.jpg,,"","",0,0,false,3,"Twin Bridges, CA, US",38.8431333333,-120.232825,4,,,,4,,,false,,,"",Aedes,,Insecta,62989
127737689,Sat Jul 23 2022 19:08:23 GMT-0700 (PDT),2022-07-23,2022-07-24 02:08:23 UTC,Pacific Time (US & Canada),3093646,reptipods,Kuoni W,2022-07-24 20:27:13 UTC,2022-07-24 21:08:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127737689,https://inaturalist-open-data.s3.amazonaws.com/photos/216903675/medium.jpg,,"","",0,0,false,3,"Twin Bridges, CA, US",38.84315,-120.2329116667,4,,,,4,,,false,,,"",Aedes,,Insecta,62989
127769292,2022-07-24,2022-07-24,,Pacific Time (US & Canada),5251031,ocmelissa,Melissa 🦋,2022-07-25 00:10:34 UTC,2022-10-27 16:38:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127769292,https://inaturalist-open-data.s3.amazonaws.com/photos/216949004/medium.jpeg,,"",,0,0,false,2,The Park at Irvine Spectrum,33.6534546868,-117.7540374175,354,,,,354,,,false,gps,gps,Culex,Culex,,Insecta,130033
127802664,2022/07/24 7:51 AM,2022-07-24,2022-07-24 14:51:00 UTC,Pacific Time (US & Canada),5716033,davisprovan,Davis Provan,2022-07-25 05:22:47 UTC,2022-07-30 02:05:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127802664,https://inaturalist-open-data.s3.amazonaws.com/photos/217010939/medium.jpeg,,"","Hopefully these aren't endangered, I killed this one shortly after I got pictures.",1,0,false,,"Point Loma Heights, San Diego, CA, USA",32.7481016389,-117.2293666389,,,,,,,,false,,,Black Saltmarsh Mosquito,Aedes taeniorhynchus,Black Saltmarsh Mosquito,Insecta,1112134
127840182,2022-07-22 17:47:31,2022-07-22,2022-07-23 00:47:31 UTC,Pacific Time (US & Canada),83410,th92105,Thomas Herman,2022-07-25 13:56:20 UTC,2022-07-29 01:19:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127840182,https://inaturalist-open-data.s3.amazonaws.com/photos/217080088/medium.jpeg,,"",,2,0,false,2,"Sierraville, CA 96126, USA",39.5597444444,-120.3550055556,,,,,,,,false,gps,gps,Anopheles freeborni,Anopheles freeborni,,Insecta,153428
127887033,2022/07/23 6:47 PM,2022-07-23,2022-07-24 01:47:00 UTC,Pacific Time (US & Canada),21786,natureinla,NHMLA Community Science Program,2022-07-25 19:27:11 UTC,2022-10-27 14:13:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127887033,https://inaturalist-open-data.s3.amazonaws.com/photos/217163903/medium.jpg,,"",Courtesy of Richard Magasin,2,0,false,,"Santa Monica, CA, USA",34.0194543,-118.4911912,5597,,,,5597,,,false,,,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
127929369,2022-07-25 12:19:14-07:00,2022-07-25,2022-07-25 19:19:14 UTC,Pacific Time (US & Canada),298086,megsquitophd,Megan Saunders,2022-07-26 00:57:17 UTC,2022-07-26 00:57:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127929369,https://static.inaturalist.org/photos/217244975/medium.jpg,,"","",0,0,false,3,"Mission Cir, Fairfield, CA, US",38.18427,-122.1411445,7,,,,7,,,false,,,"",Aedes dorsalis,Summer Salt Marsh Mosquito,Insecta,155381
127935136,2022-07-25 11:29:15-07:00,2022-07-25,2022-07-25 18:29:15 UTC,Pacific Time (US & Canada),314738,vireosylva,Jasper Barnes,2022-07-26 01:55:13 UTC,2024-01-05 03:54:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127935136,https://inaturalist-open-data.s3.amazonaws.com/photos/217256960/medium.jpg,,"","",1,0,false,3,"Big Basin Redwoods State Park, Boulder Creek, CA, US",37.1722609311,-122.2224498159,144,,,,144,,,false,,,Western Treehole Mosquito,Aedes sierrensis,Western Treehole Mosquito,Insecta,1112128
127943652,2022-07-25 14:03:53-07:00,2022-07-25,2022-07-25 21:03:53 UTC,Pacific Time (US & Canada),1885320,kateymoroneso,Katey Moroneso,2022-07-26 03:14:11 UTC,2022-10-29 02:57:51 UTC,needs_id,,https://www.inaturalist.org/observations/127943652,https://static.inaturalist.org/photos/217272569/medium.jpg,,"","",1,0,false,3,"S Ogden Dr, Los Angeles, CA, US",34.0670971667,-118.3599083333,25,,,,25,,,false,,,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
128247264,2022/07/26 12:30 PM,2022-07-26,2022-07-26 19:30:00 UTC,Pacific Time (US & Canada),4296166,bobstafford805,,2022-07-28 03:40:33 UTC,2022-07-28 06:41:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/128247264,https://inaturalist-open-data.s3.amazonaws.com/photos/217822098/medium.jpg,,"",no idea as to id.  feeding on Calif. red-legged frog,0,0,false,,"San Luis Obispo County, CA, USA",35.324825264,-120.80943263,12,,,,12,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
128252535,Tue Jul 26 2022 19:46:10 GMT -0700 (PDT),2022-07-26,2022-07-27 02:46:10 UTC,Pacific Time (US & Canada),437783,appalachianary,Nicholas Hendershot,2022-07-28 04:44:51 UTC,2022-07-28 17:41:06 UTC,needs_id,,https://www.inaturalist.org/observations/128252535,https://static.inaturalist.org/photos/217966294/medium.jpeg,,"",,0,0,false,333,"Mono County, US-CA, US",38.1231765747,-119.4197463989,10,,,,10,,,false,,,,Aedini,,Insecta,505234
128369298,2022-07-28 13:07:50-07:00,2022-07-28,2022-07-28 20:07:50 UTC,Pacific Time (US & Canada),1050620,burtosa,Sarah Burton,2022-07-28 22:28:32 UTC,2022-07-28 22:28:59 UTC,needs_id,,https://www.inaturalist.org/observations/128369298,https://static.inaturalist.org/photos/218038090/medium.jpg,,"","",0,0,false,3,"California, US",37.903134293,-122.2311184227,14,,,,28329,obscured,,true,,,"",Culicinae,Culicine Mosquitoes,Insecta,357355
128374151,2022-07-11 22:09:02-07:00,2022-07-11,2022-07-12 05:09:02 UTC,Pacific Time (US & Canada),3478104,ethologist,Emily Langdon-Lassagne,2022-07-28 23:12:48 UTC,2022-07-28 23:12:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/128374151,https://inaturalist-open-data.s3.amazonaws.com/photos/218046955/medium.jpg,,"",Aquatic larva,0,0,false,3,"Hammond-Snyder Loop Trail, Cupertino, CA, US",37.3306283333,-122.0801778333,4,,,,4,,,false,,,"",Anophelinae,Anopheline Mosquitoes,Insecta,552504
